Month,Total_Attendances,Type1_Attendances,Type2_Attendances,Other_Attendances,Over_4hr_Waits,Over_12hr_Waits,Emergency_Admissions,NEL_YTD_Growth,A&E near me,Accident,Ambulance,emergency symptoms,Flu Symptoms,hospital waiting times,NHS 111,stroke,flu_positivity,covid_positivity,gp_lrt_infection,nhs111_ari,ed_covid_like,ed_respiratory,gp_ari,MeanTemp,AirFrost,Rainfall,E07b - Under 75 mortality rate from respiratory disease considered preventable,E04b - Under 75 mortality rate from cardiovascular disease considered preventable,E05b - Under 75 mortality rate from cancer considered preventable,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E15 - Estimated dementia diagnosis rate (aged 65 and older),C24a - Cancer screening coverage: breast cancer,D10 - Adjusted antibiotic prescribing in primary care by the NHS,Supporting information - % population aged 65+,Population,Type,Total Attendances,Admitted Attendances,Delays >12hrs (count),12hr %,age_0_4_years,age_0_4_years_delayed,age_15_24_years,age_15_24_years_delayed,age_25_44_years,age_25_44_years_delayed,age_45_64_years,age_45_64_years_delayed,age_5_14_years,age_5_14_years_delayed,age_65_79_years,age_65_79_years_delayed,age_80_years,age_80_years_delayed,age_null_unknown,age_null_unknown_delayed,age_total_attendances,age_total_attendances_delayed,chief_complaint_airway_breathing,chief_complaint_airway_breathing_delayed,chief_complaint_circulation_chest,chief_complaint_circulation_chest_delayed,chief_complaint_environmental,chief_complaint_environmental_delayed,chief_complaint_eye,chief_complaint_eye_delayed,chief_complaint_gastrointestinal,chief_complaint_gastrointestinal_delayed,chief_complaint_general_minor_admin,chief_complaint_general_minor_admin_delayed,chief_complaint_genitourinary,chief_complaint_genitourinary_delayed,chief_complaint_head_and_neck,chief_complaint_head_and_neck_delayed,chief_complaint_neurological,chief_complaint_neurological_delayed,chief_complaint_null_unknown,chief_complaint_null_unknown_delayed,chief_complaint_obgyn,chief_complaint_obgyn_delayed,chief_complaint_psychosocial_behaviour_change,chief_complaint_psychosocial_behaviour_change_delayed,chief_complaint_skin,chief_complaint_skin_delayed,chief_complaint_total_attendances,chief_complaint_total_attendances_delayed,chief_complaint_trauma_musculoskeletal,chief_complaint_trauma_musculoskeletal_delayed,ethnicity_any_asian_background,ethnicity_any_asian_background_delayed,ethnicity_any_black_background,ethnicity_any_black_background_delayed,ethnicity_any_mixed_background,ethnicity_any_mixed_background_delayed,ethnicity_any_other_ethnic_group,ethnicity_any_other_ethnic_group_delayed,ethnicity_any_white_background,ethnicity_any_white_background_delayed,ethnicity_not_stated,ethnicity_not_stated_delayed,ethnicity_null_unknown,ethnicity_null_unknown_delayed,ethnicity_total_attendances,ethnicity_total_attendances_delayed,gender_female,gender_female_delayed,gender_indeterminate,gender_indeterminate_delayed,gender_male,gender_male_delayed,gender_null_unknown,gender_null_unknown_delayed,gender_total_attendances,gender_total_attendances_delayed,Total_Attendances_lag1,Total_Attendances_lag2,Total_Attendances_lag3,Type1_Attendances_lag1,Type1_Attendances_lag2,Type1_Attendances_lag3,Over_4hr_Waits_lag1,Over_4hr_Waits_lag2,Over_4hr_Waits_lag3,Over_12hr_Waits_lag1,Over_12hr_Waits_lag2,Over_12hr_Waits_lag3,Emergency_Admissions_lag1,Emergency_Admissions_lag2,Emergency_Admissions_lag3,flu_positivity_lag1,flu_positivity_lag2,flu_positivity_lag3,MeanTemp_lag1,MeanTemp_lag2,MeanTemp_lag3,Total_Attendances_roll3_mean,Total_Attendances_roll3_std,Over_4hr_Waits_roll3_mean,Over_4hr_Waits_roll3_std,Emergency_Admissions_roll3_mean,Emergency_Admissions_roll3_std,Month_Num,Quarter,Is_Winter,Is_Holiday_Month,Is_Financial_Year_End
2021-05-01,1982674,1353049,36919,592706,296860,695,418466,0.450445,63,65,67,63,11,37,9,63,127.09677419354838,1113.3870967741937,5846.179122807018,16.1255,14.13467741935484,9.565666666666663,7.923833333333333,9.9,1.8,113.7,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1787500.0,1622302.0,1230121.0,1222784.0,1128679.0,880439.0,239717.0,206161.0,180562.0,526.0,688.0,1021.0,392276.0,382922.0,323046.0,146.4,132.25806451612902,120.46428571428572,6.2,7.0,4.8,1797492.0,180393.66575354032,247579.33333333334,45857.81682912234,397888.0,18424.57304797057,5,2,0,0,0
2021-06-01,2076812,1397880,39046,639886,353861,1289,407919,0.360086,80,69,68,56,12,40,10,75,332.2,2337.8,5846.179122807018,16.1255,67.99317073170731,9.565666666666663,7.923833333333333,15.3,0.0,49.7,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1982674.0,1787500.0,1622302.0,1353049.0,1222784.0,1128679.0,296860.0,239717.0,206161.0,695.0,526.0,688.0,418466.0,392276.0,382922.0,127.09677419354838,146.4,132.25806451612902,9.9,6.2,7.0,1948995.3333333333,147567.09584908612,296812.6666666667,57072.014721169,406220.3333333333,13177.371753628906,6,2,0,0,0
2021-07-01,2082337,1395987,39127,647223,423019,2208,410568,0.287157,88,72,67,61,13,44,12,81,415.8709677419355,3108.322580645161,5846.179122807018,16.1255,93.8716129032258,9.565666666666663,7.923833333333333,17.5,0.0,80.1,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2076812.0,1982674.0,1787500.0,1397880.0,1353049.0,1222784.0,353861.0,296860.0,239717.0,1289.0,695.0,526.0,407919.0,418466.0,392276.0,332.2,127.09677419354838,146.4,15.3,9.9,6.2,2047274.3333333333,56013.69213266864,357913.3333333333,63177.04784439782,412317.6666666667,5486.875461803117,7,3,0,0,0
2021-08-01,1961625,1307089,39577,614959,410797,2787,388791,0.246838,90,78,77,61,15,45,11,54,256.4516129032258,2242.3548387096776,5846.179122807018,16.1255,44.23467741935484,9.565666666666663,7.923833333333333,15.8,0.0,48.3,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2082337.0,2076812.0,1982674.0,1395987.0,1397880.0,1353049.0,423019.0,353861.0,296860.0,2208.0,1289.0,695.0,410568.0,407919.0,418466.0,415.8709677419355,332.2,127.09677419354838,17.5,15.3,9.9,2040258.0,68154.18492653298,395892.3333333333,36909.60657245391,402426.0,11882.306972974731,8,3,0,0,0
2021-09-01,2055169,1359591,40228,655350,462284,5024,385723,0.214463,88,75,77,56,24,47,11,55,304.8666666666667,2143.733333333333,5846.179122807018,16.1255,52.22133333333333,9.565666666666663,7.923833333333333,15.8,0.0,59.9,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1961625.0,2082337.0,2076812.0,1307089.0,1395987.0,1397880.0,410797.0,423019.0,353861.0,2787.0,2208.0,1289.0,388791.0,410568.0,407919.0,256.4516129032258,415.8709677419355,332.2,15.8,17.5,15.3,2033043.6666666667,63324.51750572907,432033.3333333333,26901.14210090965,395027.3333333333,13545.75196633015,9,3,0,0,0
2021-10-01,2087175,1384382,39474,663319,495073,7058,395708,0.19065,83,70,73,57,35,48,12,54,383.483870967742,3060.3870967741937,5846.179122807018,16.1255,58.60354838709677,9.565666666666663,7.923833333333333,11.8,0.1,128.9,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2055169.0,1961625.0,2082337.0,1359591.0,1307089.0,1395987.0,462284.0,410797.0,423019.0,5024.0,2787.0,2208.0,385723.0,388791.0,410568.0,304.8666666666667,256.4516129032258,415.8709677419355,15.8,15.8,17.5,2034656.3333333333,65240.15439385006,456051.3333333333,42482.2980114463,390074.0,5114.6478862189115,10,4,0,0,0
2021-11-01,1961064,1300946,38821,621297,463771,10646,381508,0.180645,77,68,69,60,30,45,11,53,168.13333333333333,1725.2666666666669,5846.179122807018,16.1255,21.712,9.565666666666663,7.923833333333333,7.3,4.7,40.0,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2087175.0,2055169.0,1961625.0,1384382.0,1359591.0,1307089.0,495073.0,462284.0,410797.0,7058.0,5024.0,2787.0,395708.0,385723.0,388791.0,383.483870967742,304.8666666666667,256.4516129032258,11.8,15.8,15.8,2034469.3333333333,65554.20070699812,473709.3333333333,18516.411162353645,387646.3333333333,7292.764107890562,11,4,1,0,0
2021-12-01,1802574,1216680,34749,551145,436438,12859,379964,0.165043,77,59,58,78,32,50,14,47,142.09677419354838,1263.967741935484,5846.179122807018,16.1255,20.80516129032258,9.565666666666663,7.923833333333333,6.1,4.7,91.4,16.250229211211725,31.004753881376423,51.28829140032347,12.533826500934213,61.6,64.10406062389154,0.7320286040477305,18.51664603174603,2110724.5,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1961064.0,2087175.0,2055169.0,1300946.0,1384382.0,1359591.0,463771.0,495073.0,462284.0,10646.0,7058.0,5024.0,381508.0,395708.0,385723.0,168.13333333333333,383.483870967742,304.8666666666667,7.3,11.8,15.8,1950271.0,142607.14896876685,465094.0,29339.879907729708,385726.6666666667,8678.493264002509,12,4,1,1,0
2022-01-01,1803257,1212707,36417,554133,420906,16564,365492,0.163922,63,69,68,75,20,48,13,54,118.25806451612904,1054.1935483870968,5846.179122807018,16.1255,14.912419354838711,9.565666666666663,7.923833333333333,4.6,12.1,32.2,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1802574.0,1961064.0,2087175.0,1216680.0,1300946.0,1384382.0,436438.0,463771.0,495073.0,12859.0,10646.0,7058.0,379964.0,381508.0,395708.0,142.09677419354838,168.13333333333333,383.483870967742,6.1,7.3,11.8,1855631.6666666667,91307.71767125379,440371.6666666667,21701.551933751998,375654.6666666667,8834.92101455,1,1,1,1,0
2022-02-01,1758394,1173861,37848,546685,426414,16402,341197,0.155728,63,63,64,74,16,57,10,57,120.46428571428572,1012.1428571428572,5846.179122807018,16.1255,12.686071428571427,9.565666666666663,7.923833333333333,6.5,2.6,99.7,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1803257.0,1802574.0,1961064.0,1212707.0,1216680.0,1300946.0,420906.0,436438.0,463771.0,16564.0,12859.0,10646.0,365492.0,379964.0,381508.0,118.25806451612904,142.09677419354838,168.13333333333333,4.6,6.1,7.3,1788075.0,25706.768427790877,427919.3333333333,7874.660458288684,362217.6666666667,19589.819201139595,2,1,1,0,0
2022-03-01,2100036,1386973,41783,671280,541688,22506,381548,0.143061,78,67,86,63,21,59,11,67,132.25806451612902,1070.4193548387098,5846.179122807018,16.1255,13.29548387096774,9.565666666666663,7.923833333333333,7.5,3.7,43.2,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1758394.0,1803257.0,1802574.0,1173861.0,1212707.0,1216680.0,426414.0,420906.0,436438.0,16402.0,16564.0,12859.0,341197.0,365492.0,379964.0,120.46428571428572,118.25806451612904,142.09677419354838,6.5,4.6,6.1,1887229.0,185656.36705752934,463002.6666666667,68199.12592792766,362745.6666666667,20315.20515115064,3,1,1,0,1
2022-04-01,1957391,1279545,37777,640069,496603,24179,359931,-0.061025,76,68,86,69,16,56,12,63,146.4,1178.6666666666667,5846.179122807018,16.1255,15.362333333333334,9.565666666666663,7.923833333333333,8.8,5.2,24.9,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2100036.0,1758394.0,1803257.0,1386973.0,1173861.0,1212707.0,541688.0,426414.0,420906.0,22506.0,16402.0,16564.0,381548.0,341197.0,365492.0,132.25806451612902,120.46428571428572,118.25806451612904,7.5,6.5,4.6,1938607.0,171593.83157036873,488235.0,58090.802516405296,360892.0,20192.658096446943,4,2,0,0,0
